hero,hero_slug,role,category,perk_type,perk_name,pick_rate,perk_slug,perk_image_url,perk_image_raw_url,hero_image_url,source_url,update_date
정크랫,junkrat,Damage,damages,minor,니트로 부스트,45,nitro_boost,https://owperks.com/_next/image?url=%2Fperks-icons%2Fnitro_boost.webp&w=32&q=75,https://owperks.com/perks-icons/nitro_boost.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fjunkrat.webp&w=64&q=75,https://owperks.com/ko/damages/junkrat,2026-05-01
캐서디,cassidy,Damage,damages,major,은 탄환,74,silver_bullet,https://owperks.com/_next/image?url=%2Fperks-icons%2Fsilver_bullet.webp&w=32&q=75,https://owperks.com/perks-icons/silver_bullet.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fcassidy.webp&w=64&q=75,https://owperks.com/ko/damages/cassidy,2026-05-01
캐서디,cassidy,Damage,damages,major,굴러 많이,26,rollin_round_up,https://owperks.com/_next/image?url=%2Fperks-icons%2Frollin_round_up.webp&w=32&q=75,https://owperks.com/perks-icons/rollin_round_up.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fcassidy.webp&w=64&q=75,https://owperks.com/ko/damages/cassidy,2026-05-01
캐서디,cassidy,Damage,damages,minor,번쩍번쩍,94,bang_bang,https://owperks.com/_next/image?url=%2Fperks-icons%2Fbang_bang.webp&w=32&q=75,https://owperks.com/perks-icons/bang_bang.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fcassidy.webp&w=64&q=75,https://owperks.com/ko/damages/cassidy,2026-05-01
캐서디,cassidy,Damage,damages,minor,공평한 승부,6,even_the_odds,https://owperks.com/_next/image?url=%2Fperks-icons%2Feven_the_odds.webp&w=32&q=75,https://owperks.com/perks-icons/even_the_odds.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fcassidy.webp&w=64&q=75,https://owperks.com/ko/damages/cassidy,2026-05-01
토르비욘,torbjorn,Damage,damages,major,고정 나사,82,anchor_bolts,https://owperks.com/_next/image?url=%2Fperks-icons%2Fanchor_bolts.webp&w=32&q=75,https://owperks.com/perks-icons/anchor_bolts.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Ftorbjorn.webp&w=64&q=75,https://owperks.com/ko/damages/torbjorn,2026-05-01
토르비욘,torbjorn,Damage,damages,major,포탑 과부하,18,overloaded_turret,https://owperks.com/_next/image?url=%2Fperks-icons%2Foverloaded_turret.webp&w=32&q=75,https://owperks.com/perks-icons/overloaded_turret.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Ftorbjorn.webp&w=64&q=75,https://owperks.com/ko/damages/torbjorn,2026-05-01
토르비욘,torbjorn,Damage,damages,minor,예열 완료,66,pre_heated,https://owperks.com/_next/image?url=%2Fperks-icons%2Fpre_heated.webp&w=32&q=75,https://owperks.com/perks-icons/pre_heated.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Ftorbjorn.webp&w=64&q=75,https://owperks.com/ko/damages/torbjorn,2026-05-01
토르비욘,torbjorn,Damage,damages,minor,망치질 개시,34,hammer_time,https://owperks.com/_next/image?url=%2Fperks-icons%2Fhammer_time.webp&w=32&q=75,https://owperks.com/perks-icons/hammer_time.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Ftorbjorn.webp&w=64&q=75,https://owperks.com/ko/damages/torbjorn,2026-05-01
트레이서,tracer,Damage,damages,major,점멸 팩,51,blink_packs,https://owperks.com/_next/image?url=%2Fperks-icons%2Fblink_packs.webp&w=32&q=75,https://owperks.com/perks-icons/blink_packs.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Ftracer.webp&w=64&q=75,https://owperks.com/ko/damages/tracer,2026-05-01
트레이서,tracer,Damage,damages,major,양자 얽힘,49,quantum_entanglement,https://owperks.com/_next/image?url=%2Fperks-icons%2Fquantum_entanglement.webp&w=32&q=75,https://owperks.com/perks-icons/quantum_entanglement.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Ftracer.webp&w=64&q=75,https://owperks.com/ko/damages/tracer,2026-05-01
트레이서,tracer,Damage,damages,minor,키네틱 재장전,72,kinetic_reload,https://owperks.com/_next/image?url=%2Fperks-icons%2Fkinetic_reload.webp&w=32&q=75,https://owperks.com/perks-icons/kinetic_reload.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Ftracer.webp&w=64&q=75,https://owperks.com/ko/damages/tracer,2026-05-01
트레이서,tracer,Damage,damages,minor,시간 질주,28,chronal_dash,https://owperks.com/_next/image?url=%2Fperks-icons%2Fchronal_dash.webp&w=32&q=75,https://owperks.com/perks-icons/chronal_dash.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Ftracer.webp&w=64&q=75,https://owperks.com/ko/damages/tracer,2026-05-01
파라,pharah,Damage,damages,major,로켓 투하,84,rocket_salvo,https://owperks.com/_next/image?url=%2Fperks-icons%2Frocket_salvo.webp&w=32&q=75,https://owperks.com/perks-icons/rocket_salvo.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fpharah.webp&w=64&q=75,https://owperks.com/ko/damages/pharah,2026-05-01
파라,pharah,Damage,damages,major,연료 저장,16,fuel_stores,https://owperks.com/_next/image?url=%2Fperks-icons%2Ffuel_stores.webp&w=32&q=75,https://owperks.com/perks-icons/fuel_stores.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fpharah.webp&w=64&q=75,https://owperks.com/ko/damages/pharah,2026-05-01
파라,pharah,Damage,damages,minor,충격력,71,concussive_force,https://owperks.com/_next/image?url=%2Fperks-icons%2Fconcussive_force.webp&w=32&q=75,https://owperks.com/perks-icons/concussive_force.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fpharah.webp&w=64&q=75,https://owperks.com/ko/damages/pharah,2026-05-01
파라,pharah,Damage,damages,minor,나선 보호막,29,helix_shields,https://owperks.com/_next/image?url=%2Fperks-icons%2Fhelix_shields.webp&w=32&q=75,https://owperks.com/perks-icons/helix_shields.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fpharah.webp&w=64&q=75,https://owperks.com/ko/damages/pharah,2026-05-01
프레야,freja,Damage,damages,major,공중 회복,71,aerial_recovery,https://owperks.com/_next/image?url=%2Fperks-icons%2Faerial_recovery.webp&w=32&q=75,https://owperks.com/perks-icons/aerial_recovery.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Ffreja.webp&w=64&q=75,https://owperks.com/ko/damages/freja,2026-05-01
프레야,freja,Damage,damages,major,솟구치는 바람,29,rising_winds,https://owperks.com/_next/image?url=%2Fperks-icons%2Frising_winds.webp&w=32&q=75,https://owperks.com/perks-icons/rising_winds.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Ffreja.webp&w=64&q=75,https://owperks.com/ko/damages/freja,2026-05-01
프레야,freja,Damage,damages,minor,가용한 포화,55,relentless_barrage,https://owperks.com/_next/image?url=%2Fperks-icons%2Frelentless_barrage.webp&w=32&q=75,https://owperks.com/perks-icons/relentless_barrage.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Ffreja.webp&w=64&q=75,https://owperks.com/ko/damages/freja,2026-05-01
프레야,freja,Damage,damages,minor,가속 증폭,45,momentum_boost,https://owperks.com/_next/image?url=%2Fperks-icons%2Fmomentum_boost.webp&w=32&q=75,https://owperks.com/perks-icons/momentum_boost.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Ffreja.webp&w=64&q=75,https://owperks.com/ko/damages/freja,2026-05-01
한조,hanzo,Damage,damages,major,냉기 화살,68,frost_arrow,https://owperks.com/_next/image?url=%2Fperks-icons%2Ffrost_arrow.webp&w=32&q=75,https://owperks.com/perks-icons/frost_arrow.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fhanzo.webp&w=64&q=75,https://owperks.com/ko/damages/hanzo,2026-05-01
한조,hanzo,Damage,damages,major,갈래 화살,32,scatter_arrows,https://owperks.com/_next/image?url=%2Fperks-icons%2Fscatter_arrows.webp&w=32&q=75,https://owperks.com/perks-icons/scatter_arrows.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fhanzo.webp&w=64&q=75,https://owperks.com/ko/damages/hanzo,2026-05-01
한조,hanzo,Damage,damages,minor,음파 변위,63,sonic_disruption,https://owperks.com/_next/image?url=%2Fperks-icons%2Fsonic_disruption.webp&w=32&q=75,https://owperks.com/perks-icons/sonic_disruption.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fhanzo.webp&w=64&q=75,https://owperks.com/ko/damages/hanzo,2026-05-01
한조,hanzo,Damage,damages,minor,용의 분노,37,dragon_fury,https://owperks.com/_next/image?url=%2Fperks-icons%2Fdragon_fury.webp&w=32&q=75,https://owperks.com/perks-icons/dragon_fury.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fhanzo.webp&w=64&q=75,https://owperks.com/ko/damages/hanzo,2026-05-01
라이프위버,lifeweaver,Support,supports,major,초월 개화,74,superbloom,https://owperks.com/_next/image?url=%2Fperks-icons%2Fsuperbloom.webp&w=32&q=75,https://owperks.com/perks-icons/superbloom.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Flifeweaver.webp&w=64&q=75,https://owperks.com/ko/supports/lifeweaver,2026-05-01
라이프위버,lifeweaver,Support,supports,major,씨앗 뿌리기,26,sow_the_seed,https://owperks.com/_next/image?url=%2Fperks-icons%2Fsow_the_seed.webp&w=32&q=75,https://owperks.com/perks-icons/sow_the_seed.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Flifeweaver.webp&w=64&q=75,https://owperks.com/ko/supports/lifeweaver,2026-05-01
라이프위버,lifeweaver,Support,supports,minor,질주 탈출,80,dashing_escape,https://owperks.com/_next/image?url=%2Fperks-icons%2Fdashing_escape.webp&w=32&q=75,https://owperks.com/perks-icons/dashing_escape.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Flifeweaver.webp&w=64&q=75,https://owperks.com/ko/supports/lifeweaver,2026-05-01
라이프위버,lifeweaver,Support,supports,minor,꽃잎 보호,20,petal_protection,https://owperks.com/_next/image?url=%2Fperks-icons%2Fpetal_protection.webp&w=32&q=75,https://owperks.com/perks-icons/petal_protection.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Flifeweaver.webp&w=64&q=75,https://owperks.com/ko/supports/lifeweaver,2026-05-01
루시우,lucio,Support,supports,major,소음 공해,79,noise_violation,https://owperks.com/_next/image?url=%2Fperks-icons%2Fnoise_violation.webp&w=32&q=75,https://owperks.com/perks-icons/noise_violation.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Flucio.webp&w=64&q=75,https://owperks.com/ko/supports/lucio,2026-05-01
루시우,lucio,Support,supports,major,엑셀라렌도,21,accelerando,https://owperks.com/_next/image?url=%2Fperks-icons%2Faccelerando.webp&w=32&q=75,https://owperks.com/perks-icons/accelerando.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Flucio.webp&w=64&q=75,https://owperks.com/ko/supports/lucio,2026-05-01
루시우,lucio,Support,supports,minor,소리 파동 타기,56,soundwave_rider,https://owperks.com/_next/image?url=%2Fperks-icons%2Fsoundwave_rider.webp&w=32&q=75,https://owperks.com/perks-icons/soundwave_rider.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Flucio.webp&w=64&q=75,https://owperks.com/ko/supports/lucio,2026-05-01
루시우,lucio,Support,supports,minor,비트 드롭,44,beat_drop,https://owperks.com/_next/image?url=%2Fperks-icons%2Fbeat_drop.webp&w=32&q=75,https://owperks.com/perks-icons/beat_drop.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Flucio.webp&w=64&q=75,https://owperks.com/ko/supports/lucio,2026-05-01
메르시,mercy,Support,supports,major,두 배 투여,78,double_dose,https://owperks.com/_next/image?url=%2Fperks-icons%2Fdouble_dose.webp&w=32&q=75,https://owperks.com/perks-icons/double_dose.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fmercy.webp&w=64&q=75,https://owperks.com/ko/supports/mercy,2026-05-01
메르시,mercy,Support,supports,major,연쇄 증폭,22,chain_boost,https://owperks.com/_next/image?url=%2Fperks-icons%2Fchain_boost.webp&w=32&q=75,https://owperks.com/perks-icons/chain_boost.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fmercy.webp&w=64&q=75,https://owperks.com/ko/supports/mercy,2026-05-01
메르시,mercy,Support,supports,minor,천상의 추진력,78,divine_momentum,https://owperks.com/_next/image?url=%2Fperks-icons%2Fdivine_momentum.webp&w=32&q=75,https://owperks.com/perks-icons/divine_momentum.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fmercy.webp&w=64&q=75,https://owperks.com/ko/supports/mercy,2026-05-01
메르시,mercy,Support,supports,minor,천사의 부활,22,angelic_resurrection,https://owperks.com/_next/image?url=%2Fperks-icons%2Fangelic_resurrection.webp&w=32&q=75,https://owperks.com/perks-icons/angelic_resurrection.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fmercy.webp&w=64&q=75,https://owperks.com/ko/supports/mercy,2026-05-01
모이라,moira,Support,supports,major,환영 걸음,76,phantom_step,https://owperks.com/_next/image?url=%2Fperks-icons%2Fphantom_step.webp&w=32&q=75,https://owperks.com/perks-icons/phantom_step.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fmoira.webp&w=64&q=75,https://owperks.com/ko/supports/moira,2026-05-01
모이라,moira,Support,supports,major,반전,24,reversal,https://owperks.com/_next/image?url=%2Fperks-icons%2Freversal.webp&w=32&q=75,https://owperks.com/perks-icons/reversal.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fmoira.webp&w=64&q=75,https://owperks.com/ko/supports/moira,2026-05-01
모이라,moira,Support,supports,minor,윤리적 양분 보충,82,ethical_nourishment,https://owperks.com/_next/image?url=%2Fperks-icons%2Fethical_nourishment.webp&w=32&q=75,https://owperks.com/perks-icons/ethical_nourishment.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fmoira.webp&w=64&q=75,https://owperks.com/ko/supports/moira,2026-05-01
모이라,moira,Support,supports,minor,파괴의 분화,18,destructions_divide,https://owperks.com/_next/image?url=%2Fperks-icons%2Fdestructions_divide.webp&w=32&q=75,https://owperks.com/perks-icons/destructions_divide.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fmoira.webp&w=64&q=75,https://owperks.com/ko/supports/moira,2026-05-01
미즈키,mizuki,Support,supports,major,공명 복귀,79,resonate_return,https://owperks.com/_next/image?url=%2Fperks-icons%2Fresonate_return.webp&w=32&q=75,https://owperks.com/perks-icons/resonate_return.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fmizuki.webp&w=64&q=75,https://owperks.com/ko/supports/mizuki,2026-05-01
미즈키,mizuki,Support,supports,major,잰걸음,21,quickstep,https://owperks.com/_next/image?url=%2Fperks-icons%2Fquickstep.webp&w=32&q=75,https://owperks.com/perks-icons/quickstep.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fmizuki.webp&w=64&q=75,https://owperks.com/ko/supports/mizuki,2026-05-01
미즈키,mizuki,Support,supports,minor,드러난 영혼,57,exposed_soul,https://owperks.com/_next/image?url=%2Fperks-icons%2Fexposed_soul.webp&w=32&q=75,https://owperks.com/perks-icons/exposed_soul.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fmizuki.webp&w=64&q=75,https://owperks.com/ko/supports/mizuki,2026-05-01
미즈키,mizuki,Support,supports,minor,샘물,43,wellspring,https://owperks.com/_next/image?url=%2Fperks-icons%2Fwellspring.webp&w=32&q=75,https://owperks.com/perks-icons/wellspring.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fmizuki.webp&w=64&q=75,https://owperks.com/ko/supports/mizuki,2026-05-01
바티스트,baptiste,Support,supports,major,자동화 치유,79,automated_healing,https://owperks.com/_next/image?url=%2Fperks-icons%2Fautomated_healing.webp&w=32&q=75,https://owperks.com/perks-icons/automated_healing.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fbaptiste.webp&w=64&q=75,https://owperks.com/ko/supports/baptiste,2026-05-01
바티스트,baptiste,Support,supports,major,로켓 점화,21,rocket_boots,https://owperks.com/_next/image?url=%2Fperks-icons%2Frocket_boots.webp&w=32&q=75,https://owperks.com/perks-icons/rocket_boots.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fbaptiste.webp&w=64&q=75,https://owperks.com/ko/supports/baptiste,2026-05-01
바티스트,baptiste,Support,supports,minor,확장장,54,expanded_field,https://owperks.com/_next/image?url=%2Fperks-icons%2Fexpanded_field.webp&w=32&q=75,https://owperks.com/perks-icons/expanded_field.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fbaptiste.webp&w=64&q=75,https://owperks.com/ko/supports/baptiste,2026-05-01
바티스트,baptiste,Support,supports,minor,맹공의 파동,46,assault_burst,https://owperks.com/_next/image?url=%2Fperks-icons%2Fassault_burst.webp&w=32&q=75,https://owperks.com/perks-icons/assault_burst.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fbaptiste.webp&w=64&q=75,https://owperks.com/ko/supports/baptiste,2026-05-01
브리기테,brigitte,Support,supports,major,격려 타격,87,inspiring_strike,https://owperks.com/_next/image?url=%2Fperks-icons%2Finspiring_strike.webp&w=32&q=75,https://owperks.com/perks-icons/inspiring_strike.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fbrigitte.webp&w=64&q=75,https://owperks.com/ko/supports/brigitte,2026-05-01
브리기테,brigitte,Support,supports,major,채찍질,13,whiplash,https://owperks.com/_next/image?url=%2Fperks-icons%2Fwhiplash.webp&w=32&q=75,https://owperks.com/perks-icons/whiplash.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fbrigitte.webp&w=64&q=75,https://owperks.com/ko/supports/brigitte,2026-05-01
브리기테,brigitte,Support,supports,minor,사기 증진,81,morale_boost,https://owperks.com/_next/image?url=%2Fperks-icons%2Fmorale_boost.webp&w=32&q=75,https://owperks.com/perks-icons/morale_boost.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fbrigitte.webp&w=64&q=75,https://owperks.com/ko/supports/brigitte,2026-05-01
브리기테,brigitte,Support,supports,minor,전투 의무감,19,combat_medic,https://owperks.com/_next/image?url=%2Fperks-icons%2Fcombat_medic.webp&w=32&q=75,https://owperks.com/perks-icons/combat_medic.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fbrigitte.webp&w=64&q=75,https://owperks.com/ko/supports/brigitte,2026-05-01
아나,ana,Support,supports,major,인간사냥,67,headhunter,https://owperks.com/_next/image?url=%2Fperks-icons%2Fheadhunter.webp&w=32&q=75,https://owperks.com/perks-icons/headhunter.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fana.webp&w=64&q=75,https://owperks.com/ko/supports/ana,2026-05-01
아나,ana,Support,supports,major,생체 수류탄 튕기기,33,biotic_bounce,https://owperks.com/_next/image?url=%2Fperks-icons%2Fbiotic_bounce.webp&w=32&q=75,https://owperks.com/perks-icons/biotic_bounce.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fana.webp&w=64&q=75,https://owperks.com/ko/supports/ana,2026-05-01
아나,ana,Support,supports,minor,가속 혈청,74,speed_serum,https://owperks.com/_next/image?url=%2Fperks-icons%2Fspeed_serum.webp&w=32&q=75,https://owperks.com/perks-icons/speed_serum.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fana.webp&w=64&q=75,https://owperks.com/ko/supports/ana,2026-05-01
아나,ana,Support,supports,minor,휴이,26,groggy,https://owperks.com/_next/image?url=%2Fperks-icons%2Fgroggy.webp&w=32&q=75,https://owperks.com/perks-icons/groggy.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fana.webp&w=64&q=75,https://owperks.com/ko/supports/ana,2026-05-01
우앙,wuyang,Support,supports,major,쏟아지는 비,75,falling_rain,https://owperks.com/_next/image?url=%2Fperks-icons%2Ffalling_rain.webp&w=32&q=75,https://owperks.com/perks-icons/falling_rain.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fwuyang.webp&w=64&q=75,https://owperks.com/ko/supports/wuyang,2026-05-01
우앙,wuyang,Support,supports,major,밀물과 썰물,25,ebb_and_flow,https://owperks.com/_next/image?url=%2Fperks-icons%2Febb_and_flow.webp&w=32&q=75,https://owperks.com/perks-icons/ebb_and_flow.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fwuyang.webp&w=64&q=75,https://owperks.com/ko/supports/wuyang,2026-05-01
우앙,wuyang,Support,supports,minor,균형,80,balance,https://owperks.com/_next/image?url=%2Fperks-icons%2Fbalance.webp&w=32&q=75,https://owperks.com/perks-icons/balance.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fwuyang.webp&w=64&q=75,https://owperks.com/ko/supports/wuyang,2026-05-01
우앙,wuyang,Support,supports,minor,발랄,20,overflow,https://owperks.com/_next/image?url=%2Fperks-icons%2Foverflow.webp&w=32&q=75,https://owperks.com/perks-icons/overflow.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fwuyang.webp&w=64&q=75,https://owperks.com/ko/supports/wuyang,2026-05-01
일리아리,illari,Support,supports,major,일광 화상,87,sunburn,https://owperks.com/_next/image?url=%2Fperks-icons%2Fsunburn.webp&w=32&q=75,https://owperks.com/perks-icons/sunburn.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fillari.webp&w=64&q=75,https://owperks.com/ko/supports/illari,2026-05-01
일리아리,illari,Support,supports,major,태양의 섬광,13,solar_flare,https://owperks.com/_next/image?url=%2Fperks-icons%2Fsolar_flare.webp&w=32&q=75,https://owperks.com/perks-icons/solar_flare.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fillari.webp&w=64&q=75,https://owperks.com/ko/supports/illari,2026-05-01
일리아리,illari,Support,supports,minor,하지,64,summer_solstice,https://owperks.com/_next/image?url=%2Fperks-icons%2Fsummer_solstice.webp&w=32&q=75,https://owperks.com/perks-icons/summer_solstice.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fillari.webp&w=64&q=75,https://owperks.com/ko/supports/illari,2026-05-01
일리아리,illari,Support,supports,minor,빠른 조립,36,rapid_construction,https://owperks.com/_next/image?url=%2Fperks-icons%2Frapid_construction.webp&w=32&q=75,https://owperks.com/perks-icons/rapid_construction.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fillari.webp&w=64&q=75,https://owperks.com/ko/supports/illari,2026-05-01
제트팩 캣,jetpack_cat,Support,supports,major,발톱 꺼내기,97,claws_out,https://owperks.com/_next/image?url=%2Fperks-icons%2Fclaws_out.webp&w=32&q=75,https://owperks.com/perks-icons/claws_out.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fjetpack_cat.webp&w=64&q=75,https://owperks.com/ko/supports/jetpack_cat,2026-05-01
제트팩 캣,jetpack_cat,Support,supports,major,박치기,3,headbutt,https://owperks.com/_next/image?url=%2Fperks-icons%2Fheadbutt.webp&w=32&q=75,https://owperks.com/perks-icons/headbutt.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fjetpack_cat.webp&w=64&q=75,https://owperks.com/ko/supports/jetpack_cat,2026-05-01
제트팩 캣,jetpack_cat,Support,supports,minor,숨은 동기,95,ulterior_motive,https://owperks.com/_next/image?url=%2Fperks-icons%2Fulterior_motive.webp&w=32&q=75,https://owperks.com/perks-icons/ulterior_motive.webp,https://owperks.com/_next/image?url=%2Fheroes-icons%2Fjetpack_cat.webp&w=64&q=75,https://owperks.com/ko/supports/jetpack_cat,2026-05-01
